,src_id,Slope_sorted,Slope_resorted,Slope_sorted2,Slope_resorted2
0,622,11.96,6.18,29.48147967126465,6.728563748342679
1,634,11.87,11.86,42.430939911644124,26.98702207627785
2,643,2.49,1.97,3.566278157127421,2.595523660864938
3,1132,8.27,7.12,296.87054238194287,10.678163222464999
4,1144,4.52,3.29,7.472316114212829,5.8830620613112785
5,57199,7.6,6.11,24.668831222380717,7.338388958321507
6,638,11.7,5.73,45.124356473945795,6.069553727785349
7,1141,5.09,3.32,7.703260743399813,3.5839325469222465
8,1155,54.48,20.91,83.26645019701678,31.752320546859632
